,param,value,Models,var,sim_scenario
47,0.0,0.0,FACTM(R),mu0_corr,scaling_mu0
46,0.0,0.0,FACTM(R),mu0_corr,scaling_mu0
45,0.0,0.0,FACTM(R),mu0_corr,scaling_mu0
44,0.0,0.0,FACTM(R),mu0_corr,scaling_mu0
43,0.0,0.0,FACTM(R),mu0_corr,scaling_mu0
42,0.0,0.0,FACTM(R),mu0_corr,scaling_mu0
41,0.0,0.0,FACTM(R),mu0_corr,scaling_mu0
40,0.0,0.0,FACTM(R),mu0_corr,scaling_mu0
39,0.25,0.5878787878787878,FACTM(R),mu0_corr,scaling_mu0
38,0.25,0.32121212121212117,FACTM(R),mu0_corr,scaling_mu0
37,0.25,0.5151515151515151,FACTM(R),mu0_corr,scaling_mu0
36,0.25,0.6,FACTM(R),mu0_corr,scaling_mu0
35,0.25,0.6727272727272726,FACTM(R),mu0_corr,scaling_mu0
34,0.25,0.07878787878787878,FACTM(R),mu0_corr,scaling_mu0
33,0.25,0.5272727272727272,FACTM(R),mu0_corr,scaling_mu0
32,0.25,0.4545454545454545,FACTM(R),mu0_corr,scaling_mu0
31,0.25,-0.05454545454545454,FACTM(R),mu0_corr,scaling_mu0
30,0.25,0.33333333333333326,FACTM(R),mu0_corr,scaling_mu0
29,0.5,0.8545454545454544,FACTM(R),mu0_corr,scaling_mu0
28,0.5,0.6242424242424242,FACTM(R),mu0_corr,scaling_mu0
27,0.5,0.6606060606060605,FACTM(R),mu0_corr,scaling_mu0
26,0.5,0.6363636363636362,FACTM(R),mu0_corr,scaling_mu0
25,0.5,0.8060606060606059,FACTM(R),mu0_corr,scaling_mu0
24,0.5,0.4787878787878787,FACTM(R),mu0_corr,scaling_mu0
23,0.5,0.5272727272727272,FACTM(R),mu0_corr,scaling_mu0
22,0.5,0.6848484848484848,FACTM(R),mu0_corr,scaling_mu0
21,0.5,0.17575757575757575,FACTM(R),mu0_corr,scaling_mu0
20,0.5,0.6,FACTM(R),mu0_corr,scaling_mu0
19,0.75,0.9151515151515152,FACTM(R),mu0_corr,scaling_mu0
18,0.75,0.8181818181818182,FACTM(R),mu0_corr,scaling_mu0
17,0.75,0.7454545454545454,FACTM(R),mu0_corr,scaling_mu0
16,0.75,0.7212121212121211,FACTM(R),mu0_corr,scaling_mu0
15,0.75,0.9515151515151514,FACTM(R),mu0_corr,scaling_mu0
14,0.75,0.6606060606060605,FACTM(R),mu0_corr,scaling_mu0
13,0.75,0.5636363636363636,FACTM(R),mu0_corr,scaling_mu0
12,0.75,0.9393939393939393,FACTM(R),mu0_corr,scaling_mu0
11,0.75,0.5030303030303029,FACTM(R),mu0_corr,scaling_mu0
10,0.75,0.7575757575757575,FACTM(R),mu0_corr,scaling_mu0
9,1.0,0.9515151515151514,FACTM(R),mu0_corr,scaling_mu0
8,1.0,0.8545454545454544,FACTM(R),mu0_corr,scaling_mu0
7,1.0,0.9393939393939393,FACTM(R),mu0_corr,scaling_mu0
6,1.0,0.7696969696969697,FACTM(R),mu0_corr,scaling_mu0
5,1.0,0.8787878787878788,FACTM(R),mu0_corr,scaling_mu0
4,1.0,0.8060606060606059,FACTM(R),mu0_corr,scaling_mu0
3,1.0,0.6848484848484848,FACTM(R),mu0_corr,scaling_mu0
2,1.0,0.9757575757575757,FACTM(R),mu0_corr,scaling_mu0
1,1.0,0.6484848484848483,FACTM(R),mu0_corr,scaling_mu0
0,1.0,0.9393939393939393,FACTM(R),mu0_corr,scaling_mu0
49,0.0,0.0,CTM,mu0_corr,scaling_mu0
48,0.0,0.0,CTM,mu0_corr,scaling_mu0
47,0.0,0.0,CTM,mu0_corr,scaling_mu0
46,0.0,0.0,CTM,mu0_corr,scaling_mu0
45,0.0,0.0,CTM,mu0_corr,scaling_mu0
44,0.0,0.0,CTM,mu0_corr,scaling_mu0
43,0.0,0.0,CTM,mu0_corr,scaling_mu0
42,0.0,0.0,CTM,mu0_corr,scaling_mu0
41,0.0,0.0,CTM,mu0_corr,scaling_mu0
40,0.0,0.0,CTM,mu0_corr,scaling_mu0
39,0.25,0.32121212121212117,CTM,mu0_corr,scaling_mu0
38,0.25,0.1515151515151515,CTM,mu0_corr,scaling_mu0
37,0.25,0.5151515151515151,CTM,mu0_corr,scaling_mu0
36,0.25,0.6363636363636362,CTM,mu0_corr,scaling_mu0
35,0.25,0.6242424242424242,CTM,mu0_corr,scaling_mu0
34,0.25,0.1515151515151515,CTM,mu0_corr,scaling_mu0
33,0.25,0.5272727272727272,CTM,mu0_corr,scaling_mu0
32,0.25,0.33333333333333326,CTM,mu0_corr,scaling_mu0
31,0.25,-0.0303030303030303,CTM,mu0_corr,scaling_mu0
30,0.25,0.5272727272727272,CTM,mu0_corr,scaling_mu0
29,0.5,0.7939393939393938,CTM,mu0_corr,scaling_mu0
28,0.5,0.5757575757575757,CTM,mu0_corr,scaling_mu0
27,0.5,0.7212121212121211,CTM,mu0_corr,scaling_mu0
26,0.5,0.7696969696969697,CTM,mu0_corr,scaling_mu0
25,0.5,0.8181818181818182,CTM,mu0_corr,scaling_mu0
24,0.5,0.5151515151515151,CTM,mu0_corr,scaling_mu0
23,0.5,0.6484848484848483,CTM,mu0_corr,scaling_mu0
22,0.5,0.6363636363636362,CTM,mu0_corr,scaling_mu0
21,0.5,0.3939393939393939,CTM,mu0_corr,scaling_mu0
20,0.5,0.7333333333333332,CTM,mu0_corr,scaling_mu0
19,0.75,0.7818181818181817,CTM,mu0_corr,scaling_mu0
18,0.75,0.7939393939393938,CTM,mu0_corr,scaling_mu0
17,0.75,0.7575757575757575,CTM,mu0_corr,scaling_mu0
16,0.75,0.8060606060606059,CTM,mu0_corr,scaling_mu0
15,0.75,0.9393939393939393,CTM,mu0_corr,scaling_mu0
14,0.75,0.6848484848484848,CTM,mu0_corr,scaling_mu0
13,0.75,0.5878787878787878,CTM,mu0_corr,scaling_mu0
12,0.75,0.8909090909090909,CTM,mu0_corr,scaling_mu0
11,0.75,0.6606060606060605,CTM,mu0_corr,scaling_mu0
10,0.75,0.8545454545454544,CTM,mu0_corr,scaling_mu0
9,1.0,0.8060606060606059,CTM,mu0_corr,scaling_mu0
8,1.0,0.8909090909090909,CTM,mu0_corr,scaling_mu0
7,1.0,0.9393939393939393,CTM,mu0_corr,scaling_mu0
6,1.0,0.8909090909090909,CTM,mu0_corr,scaling_mu0
5,1.0,0.8909090909090909,CTM,mu0_corr,scaling_mu0
4,1.0,0.8424242424242423,CTM,mu0_corr,scaling_mu0
3,1.0,0.7333333333333332,CTM,mu0_corr,scaling_mu0
2,1.0,0.9515151515151514,CTM,mu0_corr,scaling_mu0
1,1.0,0.7333333333333332,CTM,mu0_corr,scaling_mu0
0,1.0,0.9272727272727272,CTM,mu0_corr,scaling_mu0
49,0.0,0.6896447708795737,FACTM,Sigma0_Frobenius,scaling_mu0
48,0.0,0.7605965953233328,FACTM,Sigma0_Frobenius,scaling_mu0
47,0.0,0.675869716065042,FACTM,Sigma0_Frobenius,scaling_mu0
46,0.0,0.7297931824521591,FACTM,Sigma0_Frobenius,scaling_mu0
45,0.0,0.7466374575248622,FACTM,Sigma0_Frobenius,scaling_mu0
44,0.0,0.7182747915450206,FACTM,Sigma0_Frobenius,scaling_mu0
43,0.0,0.6685013439511238,FACTM,Sigma0_Frobenius,scaling_mu0
42,0.0,0.7531128470329592,FACTM,Sigma0_Frobenius,scaling_mu0
41,0.0,0.7523219467970564,FACTM,Sigma0_Frobenius,scaling_mu0
40,0.0,0.7303712796682825,FACTM,Sigma0_Frobenius,scaling_mu0
39,0.25,0.6781364507096826,FACTM,Sigma0_Frobenius,scaling_mu0
38,0.25,0.6957999910358463,FACTM,Sigma0_Frobenius,scaling_mu0
37,0.25,0.670402342485759,FACTM,Sigma0_Frobenius,scaling_mu0
36,0.25,0.7140861891584942,FACTM,Sigma0_Frobenius,scaling_mu0
35,0.25,0.72980670833972,FACTM,Sigma0_Frobenius,scaling_mu0
34,0.25,0.7167058407267627,FACTM,Sigma0_Frobenius,scaling_mu0
33,0.25,0.7046154835460293,FACTM,Sigma0_Frobenius,scaling_mu0
32,0.25,0.6774662618886076,FACTM,Sigma0_Frobenius,scaling_mu0
31,0.25,0.7224511539118357,FACTM,Sigma0_Frobenius,scaling_mu0
30,0.25,0.7434995288430796,FACTM,Sigma0_Frobenius,scaling_mu0
29,0.5,0.6776920808768626,FACTM,Sigma0_Frobenius,scaling_mu0
28,0.5,0.7296272006678529,FACTM,Sigma0_Frobenius,scaling_mu0
27,0.5,0.6745388115231191,FACTM,Sigma0_Frobenius,scaling_mu0
26,0.5,0.7151290422405264,FACTM,Sigma0_Frobenius,scaling_mu0
25,0.5,0.7514144781239772,FACTM,Sigma0_Frobenius,scaling_mu0
24,0.5,0.7303668404698465,FACTM,Sigma0_Frobenius,scaling_mu0
23,0.5,0.7454920312953074,FACTM,Sigma0_Frobenius,scaling_mu0
22,0.5,0.739588253781618,FACTM,Sigma0_Frobenius,scaling_mu0
21,0.5,0.7046056586608218,FACTM,Sigma0_Frobenius,scaling_mu0
20,0.5,0.7274901591271948,FACTM,Sigma0_Frobenius,scaling_mu0
19,0.75,0.702739534256433,FACTM,Sigma0_Frobenius,scaling_mu0
18,0.75,0.7178292696920031,FACTM,Sigma0_Frobenius,scaling_mu0
17,0.75,0.6730611851363435,FACTM,Sigma0_Frobenius,scaling_mu0
16,0.75,0.7169418871645905,FACTM,Sigma0_Frobenius,scaling_mu0
15,0.75,0.770920467707298,FACTM,Sigma0_Frobenius,scaling_mu0
14,0.75,0.7124954532281832,FACTM,Sigma0_Frobenius,scaling_mu0
13,0.75,0.6593507077251164,FACTM,Sigma0_Frobenius,scaling_mu0
12,0.75,0.8385471731427855,FACTM,Sigma0_Frobenius,scaling_mu0
11,0.75,0.6964049611272881,FACTM,Sigma0_Frobenius,scaling_mu0
10,0.75,0.7229133245181786,FACTM,Sigma0_Frobenius,scaling_mu0
9,1.0,0.699661240496261,FACTM,Sigma0_Frobenius,scaling_mu0
8,1.0,0.7261372133845642,FACTM,Sigma0_Frobenius,scaling_mu0
7,1.0,0.8364049666730908,FACTM,Sigma0_Frobenius,scaling_mu0
6,1.0,0.7446903075527556,FACTM,Sigma0_Frobenius,scaling_mu0
5,1.0,0.761231231495117,FACTM,Sigma0_Frobenius,scaling_mu0
4,1.0,0.6833279234229598,FACTM,Sigma0_Frobenius,scaling_mu0
3,1.0,0.6649569116321236,FACTM,Sigma0_Frobenius,scaling_mu0
2,1.0,0.765819859992589,FACTM,Sigma0_Frobenius,scaling_mu0
1,1.0,0.7274869080746332,FACTM,Sigma0_Frobenius,scaling_mu0
0,1.0,0.7323787232267952,FACTM,Sigma0_Frobenius,scaling_mu0
49,0.0,0.6896447708795737,FACTM(R),Sigma0_Frobenius,scaling_mu0
48,0.0,0.7605965953233328,FACTM(R),Sigma0_Frobenius,scaling_mu0
47,0.0,0.675869716065042,FACTM(R),Sigma0_Frobenius,scaling_mu0
46,0.0,0.7297931824521591,FACTM(R),Sigma0_Frobenius,scaling_mu0
45,0.0,0.7466374575248622,FACTM(R),Sigma0_Frobenius,scaling_mu0
44,0.0,0.7182747915450206,FACTM(R),Sigma0_Frobenius,scaling_mu0
43,0.0,0.6685013439511238,FACTM(R),Sigma0_Frobenius,scaling_mu0
42,0.0,0.7531128470329592,FACTM(R),Sigma0_Frobenius,scaling_mu0
41,0.0,0.7523219467970564,FACTM(R),Sigma0_Frobenius,scaling_mu0
40,0.0,0.7303712796682825,FACTM(R),Sigma0_Frobenius,scaling_mu0
39,0.25,0.6781364507096826,FACTM(R),Sigma0_Frobenius,scaling_mu0
38,0.25,0.7521869726535585,FACTM(R),Sigma0_Frobenius,scaling_mu0
37,0.25,0.817324053041959,FACTM(R),Sigma0_Frobenius,scaling_mu0
36,0.25,0.7077610465838794,FACTM(R),Sigma0_Frobenius,scaling_mu0
35,0.25,0.7716297379254906,FACTM(R),Sigma0_Frobenius,scaling_mu0
34,0.25,0.7167058407267627,FACTM(R),Sigma0_Frobenius,scaling_mu0
33,0.25,0.7046154835460293,FACTM(R),Sigma0_Frobenius,scaling_mu0
32,0.25,0.6774662618886076,FACTM(R),Sigma0_Frobenius,scaling_mu0
31,0.25,0.7468917101260547,FACTM(R),Sigma0_Frobenius,scaling_mu0
30,0.25,0.7518104766999693,FACTM(R),Sigma0_Frobenius,scaling_mu0
29,0.5,0.6776920808768626,FACTM(R),Sigma0_Frobenius,scaling_mu0
28,0.5,0.7296272006678529,FACTM(R),Sigma0_Frobenius,scaling_mu0
27,0.5,0.782554482495472,FACTM(R),Sigma0_Frobenius,scaling_mu0
26,0.5,0.7129099403259743,FACTM(R),Sigma0_Frobenius,scaling_mu0
25,0.5,0.7514144781239772,FACTM(R),Sigma0_Frobenius,scaling_mu0
24,0.5,0.7081836076739603,FACTM(R),Sigma0_Frobenius,scaling_mu0
23,0.5,0.7454920312953074,FACTM(R),Sigma0_Frobenius,scaling_mu0
22,0.5,0.7585990894580327,FACTM(R),Sigma0_Frobenius,scaling_mu0
21,0.5,0.7438921079839724,FACTM(R),Sigma0_Frobenius,scaling_mu0
20,0.5,0.7455107219155687,FACTM(R),Sigma0_Frobenius,scaling_mu0
19,0.75,0.7126955805790327,FACTM(R),Sigma0_Frobenius,scaling_mu0
18,0.75,0.7178292696920031,FACTM(R),Sigma0_Frobenius,scaling_mu0
17,0.75,0.799919294830666,FACTM(R),Sigma0_Frobenius,scaling_mu0
16,0.75,0.7174595969328015,FACTM(R),Sigma0_Frobenius,scaling_mu0
15,0.75,0.7853153412065973,FACTM(R),Sigma0_Frobenius,scaling_mu0
14,0.75,0.7149224176093618,FACTM(R),Sigma0_Frobenius,scaling_mu0
13,0.75,0.7023594471434333,FACTM(R),Sigma0_Frobenius,scaling_mu0
12,0.75,0.7146083970608522,FACTM(R),Sigma0_Frobenius,scaling_mu0
11,0.75,0.7393081765806683,FACTM(R),Sigma0_Frobenius,scaling_mu0
10,0.75,0.6977485173325327,FACTM(R),Sigma0_Frobenius,scaling_mu0
9,1.0,0.6968559373793906,FACTM(R),Sigma0_Frobenius,scaling_mu0
8,1.0,0.7261372133845642,FACTM(R),Sigma0_Frobenius,scaling_mu0
7,1.0,0.8364049666730908,FACTM(R),Sigma0_Frobenius,scaling_mu0
6,1.0,0.7446903075527556,FACTM(R),Sigma0_Frobenius,scaling_mu0
5,1.0,0.761231231495117,FACTM(R),Sigma0_Frobenius,scaling_mu0
4,1.0,0.6833279234229598,FACTM(R),Sigma0_Frobenius,scaling_mu0
3,1.0,0.7672979644131895,FACTM(R),Sigma0_Frobenius,scaling_mu0
2,1.0,0.765819859992589,FACTM(R),Sigma0_Frobenius,scaling_mu0
1,1.0,0.7445401649237477,FACTM(R),Sigma0_Frobenius,scaling_mu0
0,1.0,0.7078677984630198,FACTM(R),Sigma0_Frobenius,scaling_mu0
49,0.0,1.1552556304452442,CTM,Sigma0_Frobenius,scaling_mu0
48,0.0,0.8376428510231745,CTM,Sigma0_Frobenius,scaling_mu0
47,0.0,0.990152873556143,CTM,Sigma0_Frobenius,scaling_mu0
46,0.0,0.9234658279020103,CTM,Sigma0_Frobenius,scaling_mu0
45,0.0,0.8713260011020998,CTM,Sigma0_Frobenius,scaling_mu0
44,0.0,0.9363119128460138,CTM,Sigma0_Frobenius,scaling_mu0
43,0.0,0.8099195453150403,CTM,Sigma0_Frobenius,scaling_mu0
42,0.0,0.8004612856416764,CTM,Sigma0_Frobenius,scaling_mu0
41,0.0,1.187488951310815,CTM,Sigma0_Frobenius,scaling_mu0
40,0.0,0.9818995682626156,CTM,Sigma0_Frobenius,scaling_mu0
39,0.25,1.2169843023075961,CTM,Sigma0_Frobenius,scaling_mu0
38,0.25,0.9228350745453392,CTM,Sigma0_Frobenius,scaling_mu0
37,0.25,0.9914199807776883,CTM,Sigma0_Frobenius,scaling_mu0
36,0.25,0.9371716592462184,CTM,Sigma0_Frobenius,scaling_mu0
35,0.25,0.914079798410144,CTM,Sigma0_Frobenius,scaling_mu0
34,0.25,0.9225006761773129,CTM,Sigma0_Frobenius,scaling_mu0
33,0.25,0.824540336865878,CTM,Sigma0_Frobenius,scaling_mu0
32,0.25,0.8660649444218671,CTM,Sigma0_Frobenius,scaling_mu0
31,0.25,1.091660924804644,CTM,Sigma0_Frobenius,scaling_mu0
30,0.25,1.0541166726674263,CTM,Sigma0_Frobenius,scaling_mu0
29,0.5,1.2156891290717338,CTM,Sigma0_Frobenius,scaling_mu0
28,0.5,0.86146416305307,CTM,Sigma0_Frobenius,scaling_mu0
27,0.5,0.8734367653470461,CTM,Sigma0_Frobenius,scaling_mu0
26,0.5,0.9607580227825911,CTM,Sigma0_Frobenius,scaling_mu0
25,0.5,0.9217843899958484,CTM,Sigma0_Frobenius,scaling_mu0
24,0.5,0.9043360696467407,CTM,Sigma0_Frobenius,scaling_mu0
23,0.5,0.9038021023336436,CTM,Sigma0_Frobenius,scaling_mu0
22,0.5,0.8586274531239768,CTM,Sigma0_Frobenius,scaling_mu0
21,0.5,1.1252206951833992,CTM,Sigma0_Frobenius,scaling_mu0
20,0.5,1.063445715181635,CTM,Sigma0_Frobenius,scaling_mu0
19,0.75,1.2308104040911936,CTM,Sigma0_Frobenius,scaling_mu0
18,0.75,0.9744491768992404,CTM,Sigma0_Frobenius,scaling_mu0
17,0.75,0.994233649201814,CTM,Sigma0_Frobenius,scaling_mu0
16,0.75,0.9352232358202177,CTM,Sigma0_Frobenius,scaling_mu0
15,0.75,0.9050871691203141,CTM,Sigma0_Frobenius,scaling_mu0
14,0.75,0.9345852861492965,CTM,Sigma0_Frobenius,scaling_mu0
13,0.75,0.9024792897809801,CTM,Sigma0_Frobenius,scaling_mu0
12,0.75,0.8565143957552657,CTM,Sigma0_Frobenius,scaling_mu0
11,0.75,1.1556830969341818,CTM,Sigma0_Frobenius,scaling_mu0
10,0.75,1.079942340259883,CTM,Sigma0_Frobenius,scaling_mu0
9,1.0,1.2114519111665265,CTM,Sigma0_Frobenius,scaling_mu0
8,1.0,0.915401061516647,CTM,Sigma0_Frobenius,scaling_mu0
7,1.0,0.9917999360245987,CTM,Sigma0_Frobenius,scaling_mu0
6,1.0,0.9333527351064382,CTM,Sigma0_Frobenius,scaling_mu0
5,1.0,0.9081989140854378,CTM,Sigma0_Frobenius,scaling_mu0
4,1.0,0.849553635083978,CTM,Sigma0_Frobenius,scaling_mu0
3,1.0,0.8627176736126233,CTM,Sigma0_Frobenius,scaling_mu0
2,1.0,0.8682594150276947,CTM,Sigma0_Frobenius,scaling_mu0
1,1.0,1.1775258779203779,CTM,Sigma0_Frobenius,scaling_mu0
0,1.0,1.0542979817841247,CTM,Sigma0_Frobenius,scaling_mu0
49,0.0,0.6922224737726067,FACTM,Sigma0_corr_Frobenius,scaling_mu0
48,0.0,0.7958333046856894,FACTM,Sigma0_corr_Frobenius,scaling_mu0
47,0.0,0.6889405790026653,FACTM,Sigma0_corr_Frobenius,scaling_mu0
46,0.0,0.7696118283258222,FACTM,Sigma0_corr_Frobenius,scaling_mu0
45,0.0,0.7810199798443821,FACTM,Sigma0_corr_Frobenius,scaling_mu0
44,0.0,0.7319828457854678,FACTM,Sigma0_corr_Frobenius,scaling_mu0
43,0.0,0.6796675580395507,FACTM,Sigma0_corr_Frobenius,scaling_mu0
42,0.0,0.7835261790443446,FACTM,Sigma0_corr_Frobenius,scaling_mu0
41,0.0,0.7705556560172383,FACTM,Sigma0_corr_Frobenius,scaling_mu0
40,0.0,0.7452990438094712,FACTM,Sigma0_corr_Frobenius,scaling_mu0
39,0.25,0.6826289224554811,FACTM,Sigma0_corr_Frobenius,scaling_mu0
38,0.25,0.7247098799714198,FACTM,Sigma0_corr_Frobenius,scaling_mu0
37,0.25,0.6847316959175628,FACTM,Sigma0_corr_Frobenius,scaling_mu0
36,0.25,0.7470176159460789,FACTM,Sigma0_corr_Frobenius,scaling_mu0
35,0.25,0.7625278614389162,FACTM,Sigma0_corr_Frobenius,scaling_mu0
34,0.25,0.7365864447504894,FACTM,Sigma0_corr_Frobenius,scaling_mu0
33,0.25,0.7332269259647995,FACTM,Sigma0_corr_Frobenius,scaling_mu0
32,0.25,0.6917785595644088,FACTM,Sigma0_corr_Frobenius,scaling_mu0
31,0.25,0.745166106243968,FACTM,Sigma0_corr_Frobenius,scaling_mu0
30,0.25,0.7577730130307657,FACTM,Sigma0_corr_Frobenius,scaling_mu0
29,0.5,0.6854636565086579,FACTM,Sigma0_corr_Frobenius,scaling_mu0
28,0.5,0.7580211570400576,FACTM,Sigma0_corr_Frobenius,scaling_mu0
27,0.5,0.6893247957989938,FACTM,Sigma0_corr_Frobenius,scaling_mu0
26,0.5,0.7526724114794009,FACTM,Sigma0_corr_Frobenius,scaling_mu0
25,0.5,0.7867606282390102,FACTM,Sigma0_corr_Frobenius,scaling_mu0
24,0.5,0.7409401149176518,FACTM,Sigma0_corr_Frobenius,scaling_mu0
23,0.5,0.7818882612763556,FACTM,Sigma0_corr_Frobenius,scaling_mu0
22,0.5,0.7739976495695597,FACTM,Sigma0_corr_Frobenius,scaling_mu0
21,0.5,0.7139667061004812,FACTM,Sigma0_corr_Frobenius,scaling_mu0
20,0.5,0.7357539800774782,FACTM,Sigma0_corr_Frobenius,scaling_mu0
19,0.75,0.7227866853580878,FACTM,Sigma0_corr_Frobenius,scaling_mu0
18,0.75,0.7460504146504382,FACTM,Sigma0_corr_Frobenius,scaling_mu0
17,0.75,0.6860804878223061,FACTM,Sigma0_corr_Frobenius,scaling_mu0
16,0.75,0.7461065927478892,FACTM,Sigma0_corr_Frobenius,scaling_mu0
15,0.75,0.8046671821433127,FACTM,Sigma0_corr_Frobenius,scaling_mu0
14,0.75,0.7250734709026103,FACTM,Sigma0_corr_Frobenius,scaling_mu0
13,0.75,0.6745032479005189,FACTM,Sigma0_corr_Frobenius,scaling_mu0
12,0.75,0.8862683133473347,FACTM,Sigma0_corr_Frobenius,scaling_mu0
11,0.75,0.7008933799111973,FACTM,Sigma0_corr_Frobenius,scaling_mu0
10,0.75,0.7414075636854502,FACTM,Sigma0_corr_Frobenius,scaling_mu0
9,1.0,0.7240418222315899,FACTM,Sigma0_corr_Frobenius,scaling_mu0
8,1.0,0.7575266446909596,FACTM,Sigma0_corr_Frobenius,scaling_mu0
7,1.0,0.8660657971521195,FACTM,Sigma0_corr_Frobenius,scaling_mu0
6,1.0,0.7875276832576872,FACTM,Sigma0_corr_Frobenius,scaling_mu0
5,1.0,0.7858835119578429,FACTM,Sigma0_corr_Frobenius,scaling_mu0
4,1.0,0.6917606934918753,FACTM,Sigma0_corr_Frobenius,scaling_mu0
3,1.0,0.6777237840090853,FACTM,Sigma0_corr_Frobenius,scaling_mu0
2,1.0,0.7959094961286598,FACTM,Sigma0_corr_Frobenius,scaling_mu0
1,1.0,0.7472197797175923,FACTM,Sigma0_corr_Frobenius,scaling_mu0
0,1.0,0.7449037125830004,FACTM,Sigma0_corr_Frobenius,scaling_mu0
49,0.0,0.6922224737726067,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
48,0.0,0.7958333046856894,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
47,0.0,0.6889405790026653,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
46,0.0,0.7696118283258222,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
45,0.0,0.7810199798443821,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
44,0.0,0.7319828457854678,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
43,0.0,0.6796675580395507,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
42,0.0,0.7835261790443446,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
41,0.0,0.7705556560172383,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
40,0.0,0.7452990438094712,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
39,0.25,0.6826289224554811,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
38,0.25,0.7933258445077918,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
37,0.25,0.8366020464382458,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
36,0.25,0.7358991445207702,FACTM(R),Sigma0_corr_Frobenius,scaling_mu0
