,sample_id,class,factor,value
135,135,2,Factor 1,0.2858840310441224
136,136,2,Factor 1,-0.5225825467563363
137,137,2,Factor 1,-1.1098298784369862
138,138,2,Factor 1,0.6568159288886866
139,139,2,Factor 1,-0.826509607192878
140,140,2,Factor 1,-1.1531935034742373
141,141,2,Factor 1,0.12779368257587434
142,142,2,Factor 1,-1.3580562490480135
143,143,2,Factor 1,0.7763454956587852
144,144,2,Factor 1,-0.38509396023981424
145,145,2,Factor 1,0.31702175256735515
146,146,2,Factor 1,0.32650858843169966
147,147,2,Factor 1,0.5910462749237467
148,148,2,Factor 1,-0.26112598508933554
149,149,2,Factor 1,-0.568302323765921
150,150,2,Factor 1,-0.4275954584689227
151,151,2,Factor 1,0.05451434372486632
152,152,2,Factor 1,0.8309728550823097
153,153,2,Factor 1,-1.248597483371012
154,154,2,Factor 1,-0.7921386196151992
155,155,2,Factor 1,1.991344080972671
156,156,2,Factor 1,-0.32623173933442445
157,157,2,Factor 1,0.11337235093635548
158,158,2,Factor 1,1.045619471234798
159,159,2,Factor 1,1.1720198727699773
160,160,2,Factor 1,0.1268624657275464
161,161,2,Factor 1,0.7143313266247537
162,162,2,Factor 1,0.9698279473120357
163,163,2,Factor 1,0.8989824685245408
164,164,2,Factor 1,0.6480362562458716
165,165,2,Factor 1,0.772113600624071
166,166,2,Factor 1,0.27850898389372014
167,167,2,Factor 1,0.8428129837685205
168,168,2,Factor 1,-0.6641100648639363
169,169,2,Factor 1,-0.04510287263192266
170,170,2,Factor 1,0.4105081964616033
171,171,2,Factor 1,0.013665584376239914
172,172,2,Factor 1,-0.4348423021338352
173,173,2,Factor 1,-0.7046114359648405
174,174,2,Factor 1,-0.7310711336046108
175,175,2,Factor 1,1.0514923780508614
176,176,2,Factor 1,0.15091595659596857
177,177,2,Factor 1,-1.3553596518526712
178,178,2,Factor 1,0.08110722961343017
179,179,2,Factor 1,1.118068582553048
180,180,2,Factor 1,0.9217856633876361
181,181,2,Factor 1,-0.07301465228883514
182,182,2,Factor 1,-0.38700650878701753
183,183,2,Factor 1,0.04160739417594689
184,184,2,Factor 1,1.2789065861895699
185,185,2,Factor 1,0.17926931480563663
186,186,2,Factor 1,-1.5302859532198028
187,187,2,Factor 1,0.028356370067828037
188,188,2,Factor 1,-0.04032562323050105
189,189,2,Factor 1,0.2002452326396713
190,190,2,Factor 1,0.6689290294533197
191,191,2,Factor 1,-0.34660291422954637
192,192,2,Factor 1,-0.08329991300705618
193,193,2,Factor 1,0.4364716124118242
194,194,2,Factor 1,-1.0063344175468065
195,195,2,Factor 1,-0.6387462478338191
196,196,2,Factor 1,-0.4247723682201248
197,197,2,Factor 1,-0.6965306431600927
198,198,2,Factor 1,1.5730393801015132
199,199,2,Factor 1,-1.176098776876271
200,200,2,Factor 1,1.2489624743104717
201,201,2,Factor 1,1.1142414367957143
202,202,2,Factor 1,-0.07717420433472316
203,203,2,Factor 1,1.6347961260517094
204,204,2,Factor 1,-0.5209875264993533
205,205,2,Factor 1,1.0457720384631202
206,206,2,Factor 1,0.8566175097909987
207,207,2,Factor 1,0.2713783839326107
208,208,2,Factor 1,0.24078991914847805
209,209,2,Factor 1,-0.8887355025205134
210,210,2,Factor 1,-0.9669084258902775
211,211,2,Factor 1,0.9700196999788674
212,212,2,Factor 1,0.6552004215838052
213,213,2,Factor 1,0.711942159010414
214,214,2,Factor 1,-0.10508951232439605
215,215,2,Factor 1,-0.18601618228102704
216,216,2,Factor 1,-2.557623227910837
217,217,2,Factor 1,1.1979877591667836
218,218,2,Factor 1,-0.19568463532988073
219,219,2,Factor 1,1.5167601245118076
220,220,2,Factor 1,-0.5609729406100318
221,221,2,Factor 1,-0.4064916744355988
222,222,2,Factor 1,0.7099566965837928
223,223,2,Factor 1,1.5284455028370556
224,224,2,Factor 1,-0.026848856023578938
225,225,2,Factor 1,0.43655184920474693
226,226,2,Factor 1,0.43926156779556086
227,227,2,Factor 1,-0.015205561124249459
228,228,2,Factor 1,-1.7093373605456363
229,229,2,Factor 1,0.31359902778340587
230,230,2,Factor 1,-0.3833813813906923
231,231,2,Factor 1,0.44620386259131517
232,232,2,Factor 1,0.6437934382228963
233,233,2,Factor 1,0.8180760961510593
234,234,2,Factor 1,-0.9826206682589056
235,235,2,Factor 1,-0.6523468889351851
236,236,2,Factor 1,-1.3588337940332922
237,237,2,Factor 1,-0.04084604988659083
238,238,2,Factor 1,0.3740093852591257
239,239,2,Factor 1,-2.1246723469002036
240,240,2,Factor 1,0.5461721288474155
241,241,2,Factor 1,0.713017448258753
242,242,2,Factor 1,-0.795416465637132
243,243,2,Factor 1,-0.07327253569101962
244,244,2,Factor 1,0.7079377530836646
245,245,2,Factor 1,0.8993135457618409
246,246,2,Factor 1,-0.26820453166595215
247,247,2,Factor 1,0.6077174394699506
248,248,2,Factor 1,-0.8108718541205391
249,249,2,Factor 1,0.19103897227017877
250,250,2,Factor 1,-1.060292982721507
251,251,2,Factor 1,-0.4572114556931237
252,252,2,Factor 1,-1.0463778726607893
253,253,2,Factor 1,0.5585317073262572
254,254,2,Factor 1,0.5990784157813616
255,255,2,Factor 1,0.21183991546292344
256,256,2,Factor 1,-0.37939617534592507
257,257,2,Factor 1,0.46278443289297716
258,258,2,Factor 1,0.5452150440484819
259,259,2,Factor 1,-0.6391841251557928
260,260,2,Factor 1,-1.4373631495328552
261,261,2,Factor 1,-0.49687997040773446
262,262,2,Factor 1,-0.008024466243199533
263,263,2,Factor 1,-0.37642194976765175
264,264,2,Factor 1,0.4400216801945693
265,265,2,Factor 1,0.4312351707890277
266,266,2,Factor 1,0.5458726805745366
267,267,2,Factor 1,-0.7075907173479654
268,268,2,Factor 1,0.8581973149722442
269,269,2,Factor 1,0.3937560090067709
270,270,2,Factor 1,-1.1297782503783613
271,271,2,Factor 1,-0.5968469065250401
272,272,2,Factor 1,1.3506564229830036
273,273,3,Factor 1,1.089949536375608
274,274,3,Factor 1,-0.1547797814009683
275,275,3,Factor 1,-1.7044960527653914
276,276,3,Factor 1,0.6436944696469993
277,277,3,Factor 1,-1.0282809946578366
278,278,3,Factor 1,-0.7295993897476906
279,279,3,Factor 1,0.345066799792724
280,280,3,Factor 1,-0.29828959690821377
281,281,3,Factor 1,-0.4573178277886232
282,282,3,Factor 1,0.48267974861220697
283,283,3,Factor 1,-1.1177898888685205
284,284,3,Factor 1,0.30730236370210207
285,285,3,Factor 1,-1.5337789505750514
286,286,3,Factor 1,1.1312401514694075
287,287,3,Factor 1,0.20021196180150846
288,288,3,Factor 1,0.39413883198687166
289,289,3,Factor 1,-1.0623063075175632
290,290,3,Factor 1,-0.13544156835853166
291,291,3,Factor 1,-0.8350746487739281
292,292,3,Factor 1,-2.415663173123374
293,293,3,Factor 1,-1.0566224326519975
294,294,3,Factor 1,-0.09031697786542428
295,295,3,Factor 1,-1.9650721141874132
296,296,3,Factor 1,-0.06880225380113145
297,297,3,Factor 1,-0.6792179566750601
298,298,3,Factor 1,-1.1085011506758216
299,299,3,Factor 1,0.2646536766586781
300,300,3,Factor 1,-1.973584465035546
301,301,3,Factor 1,-1.8895451647430233
302,302,3,Factor 1,-0.538521497613098
303,303,3,Factor 1,-0.508180701258169
304,304,3,Factor 1,-0.3203359278958704
305,305,3,Factor 1,-1.00434698460868
306,306,3,Factor 1,0.8483804742689091
307,307,3,Factor 1,0.4191326597820129
308,308,3,Factor 1,0.23436883990757926
309,309,3,Factor 1,-0.5472965374010147
310,310,3,Factor 1,1.2529918746561077
311,311,3,Factor 1,-0.6204841257970332
312,312,3,Factor 1,-0.2897905224198074
313,313,3,Factor 1,-0.8170287686503781
314,314,3,Factor 1,-0.599276608241751
315,315,3,Factor 1,-1.0553893000873613
316,316,3,Factor 1,-0.05269764290812763
317,317,3,Factor 1,0.8632299638479716
318,318,3,Factor 1,0.08601594328675516
319,319,3,Factor 1,-0.7810229440370503
320,320,3,Factor 1,0.26024192681382674
321,321,3,Factor 1,0.7876654249970798
322,322,3,Factor 1,0.3145146523275074
323,323,3,Factor 1,-1.5043705632312576
324,324,3,Factor 1,-0.4491743977736075
325,325,3,Factor 1,0.025784308864775844
326,326,3,Factor 1,0.8312717930811013
327,327,3,Factor 1,-1.884956698566077
328,328,3,Factor 1,-0.21229689488171935
329,329,3,Factor 1,-1.2343633458864265
330,330,3,Factor 1,-0.41582372361629144
331,331,3,Factor 1,1.6635889393708885
332,332,3,Factor 1,-0.4165286244004705
333,333,3,Factor 1,-0.6059117547960544
334,334,3,Factor 1,-1.4639271046798794
335,335,3,Factor 1,-0.29915598880985234
336,336,3,Factor 1,-1.8244326409899436
337,337,3,Factor 1,-0.2669527512358685
338,338,3,Factor 1,-1.7430709876159292
339,339,3,Factor 1,-1.8597498009104512
340,340,3,Factor 1,-0.5967566809064201
341,341,3,Factor 1,-1.4355939778253288
342,342,3,Factor 1,-0.9911825336575224
343,343,3,Factor 1,0.7441521308947253
344,344,3,Factor 1,-0.5062791786745263
345,345,3,Factor 1,0.20768924912124095
346,346,3,Factor 1,0.3256756412933426
347,347,3,Factor 1,-1.231451616507499
348,348,3,Factor 1,-0.9231566040702545
349,349,3,Factor 1,-0.41175165360753235
350,350,3,Factor 1,-1.7273545665810262
351,351,3,Factor 1,-0.6739265799608524
352,352,3,Factor 1,0.4940523842948981
353,353,3,Factor 1,1.1544800620055533
354,354,3,Factor 1,0.6273316548517669
355,355,3,Factor 1,0.17151830900553366
356,356,3,Factor 1,0.38272991342476426
357,357,3,Factor 1,-0.3991655856184431
358,358,3,Factor 1,0.40105644416835257
359,359,3,Factor 1,-2.707172837913208
360,360,3,Factor 1,0.47783640272174693
361,361,3,Factor 1,0.19368707095406126
362,362,3,Factor 1,-1.2988800043489064
363,363,3,Factor 1,0.7664004817280435
364,364,3,Factor 1,-0.9860607958117148
365,365,3,Factor 1,-0.006422096894049775
366,366,3,Factor 1,-1.366930950711994
367,367,3,Factor 1,0.03203341976972176
368,368,3,Factor 1,0.9554487478366552
369,369,3,Factor 1,-0.14373896418241788
370,370,3,Factor 1,-0.8929203668291523
371,371,3,Factor 1,0.47261892439461556
372,372,3,Factor 1,1.2643394244464055
373,373,3,Factor 1,-0.1719032734672554
374,374,3,Factor 1,-0.27410655159603126
375,375,3,Factor 1,1.0668445789487149
376,376,3,Factor 1,1.5917338665887173
377,377,3,Factor 1,-0.6960619175870164
378,378,3,Factor 1,-0.8874069835670352
379,379,3,Factor 1,1.649790460216807
380,380,3,Factor 1,-0.5649234764236206
381,381,3,Factor 1,0.426286636264317
382,382,3,Factor 1,-1.3013160264856451
383,383,3,Factor 1,0.9545535425781195
384,384,3,Factor 1,-0.8797754653905743
385,385,3,Factor 1,0.5811787224071734
386,386,3,Factor 1,-1.053884907009736
387,387,3,Factor 1,-0.9741355910258628
388,388,3,Factor 1,0.6906182538929792
389,389,3,Factor 1,0.6805450902732384
390,390,3,Factor 1,0.22874125952089305
391,391,3,Factor 1,-1.6340607832868679
392,392,3,Factor 1,0.21996279622989381
393,393,3,Factor 1,-0.45178209981635237
394,394,3,Factor 1,0.6038028090738384
395,395,3,Factor 1,0.6051385524763515
396,396,3,Factor 1,1.1690944166664583
397,397,3,Factor 1,-1.0271352010958112
398,398,3,Factor 1,0.0494188681446714
399,399,3,Factor 1,1.8442568953581804
400,400,3,Factor 1,0.5630958941098542
401,401,3,Factor 1,-0.7872690451323259
402,402,3,Factor 1,-0.04011993065529585
403,403,3,Factor 1,0.9226554419402656
404,404,3,Factor 1,4.055744297992788
405,405,3,Factor 1,1.5478298969898199
406,406,3,Factor 1,-0.2824951393930842
407,407,3,Factor 1,-1.6006176902802114
408,408,3,Factor 1,-0.3169104950721065
409,409,3,Factor 1,0.23852019122913526
410,410,3,Factor 1,-0.9622122426135344
411,411,3,Factor 1,-0.21104893032475786
412,412,3,Factor 1,-0.45684753558853075
413,413,3,Factor 1,-0.34621802784925854
414,414,3,Factor 1,-1.5283608854367534
415,415,3,Factor 1,-0.20149977880508052
416,416,3,Factor 1,0.4340575058736018
417,417,3,Factor 1,-1.3944413120904067
418,418,3,Factor 1,-1.0765097196995288
419,419,3,Factor 1,-0.17026573198316505
420,420,3,Factor 1,-0.3990479890372509
421,421,3,Factor 1,-0.04853363615422452
422,422,3,Factor 1,0.8498827542216907
423,423,3,Factor 1,-0.5053747369105549
424,424,3,Factor 1,0.08472218563756297
425,425,3,Factor 1,-1.0459479173159445
426,426,3,Factor 1,-0.1421256456720204
427,427,3,Factor 1,0.9035944455409278
428,428,3,Factor 1,1.3620155784046304
429,429,3,Factor 1,-0.053540887916856066
430,430,3,Factor 1,-0.35028265016995785
431,431,3,Factor 1,-1.8481187097392824
432,432,3,Factor 1,-1.1231984528331764
433,433,3,Factor 1,0.5736176098421857
434,434,3,Factor 1,-0.08648275511767636
435,435,3,Factor 1,-0.6086258610514719
436,436,3,Factor 1,1.0583725832811541
437,437,3,Factor 1,-0.25653042622848315
438,438,3,Factor 1,0.3261704131288271
439,439,3,Factor 1,0.75454930831135
440,440,3,Factor 1,-0.18632799362860059
441,441,3,Factor 1,-0.3574549385139876
442,442,3,Factor 1,-0.3389750856429526
443,443,3,Factor 1,2.0610406394204674
444,444,3,Factor 1,-0.6382278573213555
445,445,3,Factor 1,0.3002391587367568
446,446,3,Factor 1,0.36389801223604223
447,447,3,Factor 1,1.0356378432539601
448,448,3,Factor 1,0.8330097958633866
449,449,3,Factor 1,0.039682273753221656
450,450,3,Factor 1,-1.2718814694453022
451,451,3,Factor 1,-0.656116367847814
452,452,3,Factor 1,-1.495341102056192
453,453,3,Factor 1,0.21319294702782624
454,454,3,Factor 1,-0.9421633478405682
455,455,3,Factor 1,0.10395342978764172
456,456,3,Factor 1,-0.0661971841544444
457,457,3,Factor 1,-0.33746497912453854
458,458,3,Factor 1,-0.1670467694723369
459,459,3,Factor 1,-0.8320794408477501
460,460,3,Factor 1,-0.3340996844155111
461,461,3,Factor 1,0.2878317441706241
462,462,3,Factor 1,0.7019926073212983
463,463,3,Factor 1,0.7289861742497633
464,464,3,Factor 1,0.16157224178651552
465,465,4,Factor 1,-2.050804723003221
466,466,4,Factor 1,-0.44437062902154806
467,467,4,Factor 1,0.7980435585603435
468,468,4,Factor 1,1.123090890385407
469,469,4,Factor 1,-0.5846223405554
470,470,4,Factor 1,0.5304439802159692
471,471,4,Factor 1,0.5120444912235383
472,472,4,Factor 1,-4.3472684533291766
473,473,4,Factor 1,0.04603282873090375
474,474,4,Factor 1,2.7746664392704092
475,475,4,Factor 1,-0.40164211743176226
476,476,4,Factor 1,0.6548562442958721
477,477,4,Factor 1,1.5578249348395887
478,478,4,Factor 1,1.583007983142494
479,479,4,Factor 1,-1.050749035964571
480,480,4,Factor 1,-0.08788175236733739
481,481,4,Factor 1,0.8613942061634937
482,482,4,Factor 1,-0.2952192593476362
483,483,4,Factor 1,0.4333900632510808
484,484,4,Factor 1,-2.038262754360011
485,485,4,Factor 1,0.2927572325892146
486,486,4,Factor 1,0.080079554518203
487,487,4,Factor 1,1.6716506028627025
488,488,4,Factor 1,0.9408669329764252
489,489,4,Factor 1,-0.05075893356100681
490,490,4,Factor 1,-1.093230637550057
491,491,4,Factor 1,0.06131220167145193
492,492,4,Factor 1,0.5332447419912998
493,493,4,Factor 1,-0.1727214522533764
494,494,4,Factor 1,-0.02148928514085464
495,495,4,Factor 1,-1.527384350855147
496,496,4,Factor 1,-0.067268715359868
497,497,4,Factor 1,0.5978948771594068
498,498,4,Factor 1,1.2425529703022737
499,499,4,Factor 1,0.7800087183995762
500,500,4,Factor 1,-0.42073212093793383
501,501,4,Factor 1,1.2676872666990884
502,502,4,Factor 1,0.8847277547881569
503,503,4,Factor 1,0.6856706464413179
504,504,4,Factor 1,0.46691667418330435
505,505,4,Factor 1,-1.5854254437983022
506,506,4,Factor 1,1.313573199765046
507,507,4,Factor 1,-0.0766519573775984
508,508,4,Factor 1,0.8824113801671241
509,509,4,Factor 1,-0.7748605499548992
510,510,4,Factor 1,-0.4254859504219189
511,511,4,Factor 1,0.5270760318929812
512,512,4,Factor 1,-0.12925253730493177
513,513,4,Factor 1,-0.03206457563122727
514,514,4,Factor 1,-1.1060693449250778
515,515,4,Factor 1,0.20959161144829624
516,516,4,Factor 1,0.21822083302106798
517,517,4,Factor 1,-0.5039148942077034
518,518,4,Factor 1,0.9409973126002822
519,519,4,Factor 1,1.3860014259419444
520,520,4,Factor 1,1.3859151606871127
521,521,4,Factor 1,0.6544643670365706
522,522,4,Factor 1,1.4360012380783633
523,523,4,Factor 1,-1.2911925916966025
524,524,4,Factor 1,0.3133394399279066
525,525,4,Factor 1,1.146018779318349
526,526,4,Factor 1,-0.21724927523516083
527,527,4,Factor 1,1.7000896310768008
528,528,4,Factor 1,-0.13439792215179847
529,529,4,Factor 1,0.20125025275415653
530,530,4,Factor 1,0.20229659110510242
531,531,4,Factor 1,1.0601587976041487
532,532,4,Factor 1,-0.3643041233687729
533,533,4,Factor 1,1.461385980703012
534,534,4,Factor 1,0.17136965268443435
535,535,4,Factor 1,-0.5017915774275223
536,536,4,Factor 1,1.0128587092275154
537,537,4,Factor 1,-1.3639773548315193
538,538,4,Factor 1,0.18555936912374513
539,539,4,Factor 1,1.0320638847033343
540,540,4,Factor 1,0.6876583668311133
541,541,4,Factor 1,-1.532552861149819
542,542,4,Factor 1,-0.43731564134272216
543,543,4,Factor 1,0.01748958937494351
544,544,4,Factor 1,0.1965769654124534
545,545,4,Factor 1,-1.5279384403080045
546,546,4,Factor 1,0.0015159626984426618
547,547,4,Factor 1,-1.4677114520000865
548,548,4,Factor 1,-0.33057595206796503
549,549,4,Factor 1,-0.593293587268805
550,550,4,Factor 1,0.6834123573334051
551,551,4,Factor 1,0.6935785953034509
552,552,4,Factor 1,0.8504093772663026
553,553,4,Factor 1,-0.7290128232238356
554,554,4,Factor 1,1.17599309541801
555,555,4,Factor 1,1.2875400185679882
556,556,4,Factor 1,-0.8813576453966594
557,557,4,Factor 1,0.23875335557514224
558,558,4,Factor 1,0.2351675203971935
559,559,4,Factor 1,-0.3824896370669098
560,560,4,Factor 1,0.08651782590773206
561,561,4,Factor 1,-0.179387400751635
562,562,4,Factor 1,-1.4283851720998422
563,563,4,Factor 1,-0.349798648922341
564,564,4,Factor 1,0.35379264030940805
565,565,4,Factor 1,-0.7441366413267353
566,566,4,Factor 1,-1.5946001142107036
567,567,4,Factor 1,-0.15868798304920922
568,568,4,Factor 1,-2.729064320703297
569,569,4,Factor 1,-1.1559718987664398
570,570,4,Factor 1,-1.1761719541056617
571,571,4,Factor 1,-0.4887161281546839
572,572,4,Factor 1,-1.3479615891077932
573,573,4,Factor 1,-1.2365415400161246
574,574,4,Factor 1,-0.04871130587063872
575,575,4,Factor 1,-0.24323013567897694
576,576,4,Factor 1,-0.4849256132994229
577,577,4,Factor 1,-0.4658418250093582
578,578,4,Factor 1,0.415654897900418
579,579,4,Factor 1,-0.4479274506482066
580,580,4,Factor 1,-0.05254791344081131
581,581,4,Factor 1,1.3741943467399558
582,582,4,Factor 1,0.5188902510558104
583,583,4,Factor 1,-0.301833644186685
584,584,4,Factor 1,0.497619630929369
585,585,4,Factor 1,-0.36744244443550783
586,586,4,Factor 1,-1.0440490938468188
587,587,4,Factor 1,0.2361273700036876
588,588,4,Factor 1,0.7584494226173446
589,589,4,Factor 1,0.06814381549069831
590,590,4,Factor 1,0.0033371416354302367
591,591,4,Factor 1,-0.0692073490005203
592,592,4,Factor 1,-0.28506909396397856
593,593,4,Factor 1,-0.8328774214547694
594,594,4,Factor 1,0.05513362261738133
595,595,4,Factor 1,-0.44729329479820384
596,596,4,Factor 1,1.078110384296872
597,597,4,Factor 1,1.6701105449332443
598,598,4,Factor 1,-0.5185262189537048
599,599,4,Factor 1,0.9902817784656462
600,600,4,Factor 1,1.3596985491579683
601,601,4,Factor 1,-0.3756640025809897
602,602,4,Factor 1,-0.7169750478449484
603,603,4,Factor 1,-0.020347607994341356
604,604,4,Factor 1,-0.7388822329950877
605,605,4,Factor 1,1.211485049798323
606,606,4,Factor 1,-0.9724173575634678
607,607,4,Factor 1,-0.34809006010703286
608,608,4,Factor 1,0.933302998988536
609,609,4,Factor 1,-0.6769946636339604
610,610,4,Factor 1,0.9488058191455158
611,611,4,Factor 1,-1.1340270916886641
612,612,4,Factor 1,-1.8473507448811766
613,613,4,Factor 1,-0.746025039240566
614,614,4,Factor 1,0.04686927361506815
615,615,4,Factor 1,0.21190452139389265
616,616,4,Factor 1,0.49616468381946416
617,617,4,Factor 1,-0.2409913284576287
618,618,4,Factor 1,0.5595446952879708
619,619,4,Factor 1,-0.45358724096932646
620,620,4,Factor 1,0.5343159298288691
621,621,4,Factor 1,0.7614873510466711
622,622,4,Factor 1,-1.8844951134252133
623,623,4,Factor 1,-0.7459566483773068
624,624,4,Factor 1,-0.3346299842674097
625,625,4,Factor 1,1.1174454310778434
626,626,4,Factor 1,0.340574943590942
627,627,4,Factor 1,0.5748524919253544
628,628,4,Factor 1,0.8455300828190119
629,629,4,Factor 1,1.0418608737251673
630,630,4,Factor 1,-0.4960927687263512
631,631,4,Factor 1,0.5581872753202067
632,632,4,Factor 1,-1.3298916904962643
633,633,4,Factor 1,0.2737350866742826
634,634,4,Factor 1,0.3606425339500522
635,635,4,Factor 1,0.045341494012133624
636,636,4,Factor 1,-0.5143085224283469
637,637,4,Factor 1,0.2802557807014142
638,638,5,Factor 1,0.49138051278938355
639,639,5,Factor 1,1.276272989359298
640,640,5,Factor 1,-0.15767498979080474
641,641,5,Factor 1,0.9756737608252098
642,642,5,Factor 1,1.5338872448260665
643,643,5,Factor 1,0.1820997237711364
644,644,5,Factor 1,0.09422422904299611
645,645,5,Factor 1,-0.5433638101968233
646,646,5,Factor 1,-0.44406045151489487
647,647,5,Factor 1,1.4424684892498114
648,648,5,Factor 1,-0.2608604494473516
649,649,5,Factor 1,-0.08436450270593074
650,650,5,Factor 1,-0.6615228220306055
651,651,5,Factor 1,0.56881718045859
652,652,5,Factor 1,0.13463205481744403
